Timestamp,Sensor_ID,Temperature,Humidity,Vibration_Level,Material_Usage,Energy_Consumption,Worker_Count,Task_Progress,Safety_Incidents,Resource_Utilization,Risk_Score,Simulation_Accuracy,Optimization_Suggestion,Performance_Score
2023-01-01 05:48:00,SN-SITE-004,34.03,40.54,28.48,297.66,392.67,39,0.6927,0,60.52,38.15,0.11,Increase Machinery Efficiency,Average
2023-01-01 05:49:00,SN-SITE-005,33.48,43.54,16.81,287.71,375.63,39,0.6635,0,73.86,31.94,0.4,Increase Machinery Efficiency,Average
2023-01-01 05:50:00,SN-SITE-001,31.99,43.79,9.34,285.53,375.25,41,0.7042,0,72.16,25.86,0.19,Increase Machinery Efficiency,Good
2023-01-01 05:51:00,SN-SITE-002,32.33,41.45,23.46,300.53,266.01,49,0.7123,0,0.0,16.31,0.64,Increase Machinery Efficiency,Average
2023-01-01 05:52:00,SN-SITE-003,32.94,42.54,4.71,286.8,363.91,47,0.6998,0,70.74,26.6,0.77,Increase Machinery Efficiency,Good
2023-01-01 05:53:00,SN-SITE-004,31.33,46.38,9.78,292.87,397.41,48,0.7177,0,64.72,28.09,0.49,Increase Machinery Efficiency,Good
2023-01-01 05:54:00,SN-SITE-005,32.97,42.48,21.54,287.96,250.29,45,0.6803,0,0.0,18.29,0.63,Increase Machinery Efficiency,Average
2023-01-01 05:55:00,SN-SITE-001,33.91,45.83,3.33,294.34,206.99,47,0.7066,0,0.0,5.47,0.85,Increase Machinery Efficiency,Average
2023-01-01 05:56:00,SN-SITE-002,33.84,40.05,17.55,299.29,396.55,49,0.7238,0,86.47,38.87,0.3,Increase Machinery Efficiency,Good
2023-01-01 05:57:00,SN-SITE-003,33.79,40.96,15.13,299.49,368.36,43,0.6846,0,63.27,29.79,0.07,Increase Machinery Efficiency,Good
2023-01-01 05:58:00,SN-SITE-004,31.69,49.85,7.46,295.45,384.75,48,0.7284,0,72.93,35.84,0.58,Increase Machinery Efficiency,Good
2023-01-01 05:59:00,SN-SITE-005,30.57,47.72,16.52,308.52,365.15,39,0.7074,0,74.48,32.55,0.73,Increase Machinery Efficiency,Good
2023-01-01 06:00:00,SN-SITE-001,33.54,46.76,19.95,299.62,388.23,42,0.7482,0,78.15,37.32,0.68,Increase Machinery Efficiency,Good
2023-01-01 06:01:00,SN-SITE-002,31.95,46.92,3.41,295.43,371.28,46,0.746,0,74.44,28.94,0.87,Increase Machinery Efficiency,Good
2023-01-01 06:02:00,SN-SITE-003,33.61,43.99,15.29,298.28,386.42,46,0.7005,0,78.71,33.64,0.17,Increase Machinery Efficiency,Good
2023-01-01 06:03:00,SN-SITE-004,35.39,47.69,1.55,303.48,329.03,42,0.717,0,78.83,27.35,0.45,Increase Machinery Efficiency,Good
2023-01-01 06:04:00,SN-SITE-005,33.31,42.9,20.48,300.27,395.98,40,0.7632,0,71.59,35.67,1.06,Increase Machinery Efficiency,Good
2023-01-01 06:05:00,SN-SITE-001,32.68,47.45,4.44,293.57,333.28,39,0.746,0,84.52,30.27,0.59,Increase Machinery Efficiency,Good
2023-01-01 06:06:00,SN-SITE-002,31.91,43.23,28.63,298.91,392.28,39,0.7192,0,61.16,33.3,0.6,Increase Machinery Efficiency,Good
2023-01-01 06:07:00,SN-SITE-003,31.6,47.13,32.89,305.3,457.64,47,0.7183,0,84.18,41.75,0.28,Increase Machinery Efficiency,Good
2023-01-01 06:08:00,SN-SITE-004,34.94,46.48,4.82,298.43,357.41,42,0.7316,0,59.07,21.05,0.06,Increase Machinery Efficiency,Good
2023-01-01 06:09:00,SN-SITE-005,29.35,46.26,11.03,298.02,381.17,43,0.7287,0,61.61,26.76,0.48,Increase Machinery Efficiency,Good
2023-01-01 06:10:00,SN-SITE-001,32.72,40.2,2.82,302.27,351.69,43,0.7219,0,89.44,34.07,0.47,Increase Machinery Efficiency,Good
2023-01-01 06:11:00,SN-SITE-002,34.79,42.59,31.58,313.52,424.75,45,0.7562,0,76.42,31.8,0.68,Increase Machinery Efficiency,Good
2023-01-01 06:12:00,SN-SITE-003,31.48,48.0,11.4,304.99,215.87,46,0.7717,0,0.0,20.39,0.82,Increase Machinery Efficiency,Average
2023-01-01 06:13:00,SN-SITE-004,32.9,44.31,13.63,299.74,381.67,44,0.7558,1,70.15,43.62,0.75,Enhance Safety Measures,Average
2023-01-01 06:14:00,SN-SITE-005,32.59,44.43,7.92,304.2,369.26,41,0.7098,0,65.58,25.97,0.77,Increase Machinery Efficiency,Good
2023-01-01 06:15:00,SN-SITE-001,33.85,43.86,26.04,309.65,261.22,42,0.7952,0,0.0,16.39,1.02,Increase Machinery Efficiency,Average
2023-01-01 06:16:00,SN-SITE-002,35.16,48.13,10.17,310.39,417.92,49,0.7512,0,79.44,30.87,0.29,Increase Machinery Efficiency,Good
2023-01-01 06:17:00,SN-SITE-003,32.33,45.6,10.08,309.56,353.26,40,0.7363,0,73.62,30.86,0.17,Increase Machinery Efficiency,Good
2023-01-01 06:18:00,SN-SITE-004,31.47,44.1,3.55,315.43,374.36,47,0.7877,0,80.4,27.33,0.36,Increase Machinery Efficiency,Good
2023-01-01 06:19:00,SN-SITE-005,32.01,43.09,17.08,311.66,370.32,39,0.7443,0,68.04,29.22,0.72,Increase Machinery Efficiency,Good
2023-01-01 06:20:00,SN-SITE-001,35.91,44.65,16.53,318.36,373.26,40,0.7643,0,81.3,30.83,0.75,Increase Machinery Efficiency,Good
2023-01-01 06:21:00,SN-SITE-002,35.94,44.1,13.13,339.46,353.83,40,0.7612,0,60.58,29.98,0.07,Increase Machinery Efficiency,Good
2023-01-01 06:22:00,SN-SITE-003,33.61,48.09,9.25,316.62,356.53,42,0.7437,0,88.18,25.25,0.13,Increase Machinery Efficiency,Good
2023-01-01 06:23:00,SN-SITE-004,33.89,45.51,7.25,311.9,351.65,41,0.8017,0,71.35,30.02,0.49,Increase Machinery Efficiency,Good
2023-01-01 06:24:00,SN-SITE-005,32.02,44.48,4.01,311.44,360.41,43,0.7505,0,77.1,33.47,0.36,Increase Machinery Efficiency,Good
2023-01-01 06:25:00,SN-SITE-001,34.48,33.94,6.8,323.06,365.61,44,0.7775,1,62.4,34.71,0.2,Enhance Safety Measures,Good
2023-01-01 06:26:00,SN-SITE-002,32.58,44.83,9.53,313.85,198.41,39,0.7579,0,0.0,11.69,0.45,Increase Machinery Efficiency,Average
2023-01-01 06:27:00,SN-SITE-003,31.68,45.89,40.82,326.74,441.6,41,0.7931,0,75.43,40.75,0.27,Increase Machinery Efficiency,Good
2023-01-01 06:28:00,SN-SITE-004,33.32,41.12,11.74,318.66,386.54,46,0.764,0,70.65,29.77,0.51,Increase Machinery Efficiency,Good
2023-01-01 06:29:00,SN-SITE-005,32.49,48.58,16.98,318.26,409.56,48,0.7858,0,88.92,31.2,0.21,Increase Machinery Efficiency,Good
2023-01-01 06:30:00,SN-SITE-001,33.26,42.63,6.7,334.43,369.82,45,0.782,0,53.9,23.76,0.14,Increase Machinery Efficiency,Good
2023-01-01 06:31:00,SN-SITE-002,32.89,41.64,24.88,321.32,391.65,41,0.8126,0,59.65,32.54,0.03,Increase Machinery Efficiency,Good
2023-01-01 06:32:00,SN-SITE-003,33.45,42.11,6.1,320.49,359.19,40,0.8209,0,72.94,27.48,0.65,Increase Machinery Efficiency,Good
2023-01-01 06:33:00,SN-SITE-004,33.11,42.68,19.89,317.57,403.7,46,0.773,0,68.2,29.88,0.22,Increase Machinery Efficiency,Good
2023-01-01 06:34:00,SN-SITE-005,35.73,44.45,11.58,328.85,346.49,42,0.788,0,75.09,28.67,0.35,Increase Machinery Efficiency,Good
2023-01-01 06:35:00,SN-SITE-001,34.04,43.76,36.51,320.95,416.89,39,0.7741,0,74.58,44.37,0.69,Increase Machinery Efficiency,Good
2023-01-01 06:36:00,SN-SITE-002,32.41,44.75,15.91,371.29,372.34,46,0.7837,0,62.86,31.89,0.45,Increase Machinery Efficiency,Good
2023-01-01 06:37:00,SN-SITE-003,33.7,43.74,23.25,332.34,424.17,47,0.842,0,73.52,32.99,0.28,Increase Machinery Efficiency,Good
2023-01-01 06:38:00,SN-SITE-004,32.02,43.51,8.32,325.27,370.97,43,0.8083,1,69.3,41.47,0.2,Enhance Safety Measures,Good
2023-01-01 06:39:00,SN-SITE-005,32.88,38.46,7.3,347.86,364.31,44,0.7776,0,72.53,38.04,0.97,Increase Machinery Efficiency,Good
2023-01-01 06:40:00,SN-SITE-001,31.38,46.1,13.42,344.72,384.23,44,0.8124,0,61.42,24.54,0.87,Increase Machinery Efficiency,Good
2023-01-01 06:41:00,SN-SITE-002,31.34,46.3,3.08,325.26,352.71,44,0.8125,0,89.05,25.22,0.05,Increase Machinery Efficiency,Good
2023-01-01 06:42:00,SN-SITE-003,33.09,48.83,2.68,333.28,367.3,47,0.8462,2,70.87,50.05,0.52,Enhance Safety Measures,Average
2023-01-01 06:43:00,SN-SITE-004,30.75,42.27,23.42,368.09,389.22,39,0.7973,0,78.17,37.99,0.03,Increase Machinery Efficiency,Good
2023-01-01 06:44:00,SN-SITE-005,33.07,47.26,19.76,334.27,383.14,41,0.8307,0,60.47,24.65,0.32,Increase Machinery Efficiency,Good
2023-01-01 06:45:00,SN-SITE-001,32.28,45.5,13.2,335.81,384.68,43,0.8235,0,60.46,33.28,0.93,Increase Machinery Efficiency,Good
2023-01-01 06:46:00,SN-SITE-002,32.92,49.16,17.46,333.88,392.91,46,0.8013,0,70.12,27.99,0.2,Increase Machinery Efficiency,Good
2023-01-01 06:47:00,SN-SITE-003,33.91,47.79,15.74,339.42,383.89,42,0.8399,0,79.98,33.26,0.89,Increase Machinery Efficiency,Good
2023-01-01 06:48:00,SN-SITE-004,34.34,49.07,10.1,331.11,396.16,49,0.8355,0,66.28,25.34,0.65,Increase Machinery Efficiency,Good
2023-01-01 06:49:00,SN-SITE-005,33.44,45.93,7.29,332.92,226.44,44,0.8176,1,0.0,22.53,0.2,Enhance Safety Measures,Average
2023-01-01 06:50:00,SN-SITE-001,31.51,45.45,20.41,351.92,388.54,44,0.8424,0,65.81,31.87,0.3,Increase Machinery Efficiency,Good
2023-01-01 06:51:00,SN-SITE-002,33.77,47.26,16.69,346.29,350.22,39,0.8733,0,78.04,34.92,0.62,Increase Machinery Efficiency,Good
2023-01-01 06:52:00,SN-SITE-003,35.0,49.49,33.47,337.35,416.68,43,0.8601,0,92.69,43.97,0.08,Increase Machinery Efficiency,Good
2023-01-01 06:53:00,SN-SITE-004,33.27,45.43,23.92,347.76,428.33,47,0.7843,0,81.72,42.65,0.5,Increase Machinery Efficiency,Good
2023-01-01 06:54:00,SN-SITE-005,29.96,43.53,25.93,335.75,400.78,42,0.8276,0,83.57,45.72,0.03,Increase Machinery Efficiency,Good
2023-01-01 06:55:00,SN-SITE-001,30.9,46.63,4.34,341.25,321.54,39,0.8179,0,65.79,20.9,1.18,Increase Machinery Efficiency,Good
2023-01-01 06:56:00,SN-SITE-002,33.27,46.37,24.24,350.65,427.29,49,0.823,0,70.84,28.69,0.62,Increase Machinery Efficiency,Good
2023-01-01 06:57:00,SN-SITE-003,32.31,42.24,16.53,339.82,381.57,45,0.859,0,70.91,32.88,0.87,Increase Machinery Efficiency,Good
2023-01-01 06:58:00,SN-SITE-004,36.18,42.54,18.14,367.31,399.33,49,0.7983,0,72.88,36.08,0.36,Increase Machinery Efficiency,Good
2023-01-01 06:59:00,SN-SITE-005,32.02,44.25,5.91,387.92,369.71,46,0.824,0,55.79,25.32,0.19,Increase Machinery Efficiency,Good
2023-01-01 07:00:00,SN-SITE-001,32.39,44.33,11.54,341.35,394.57,47,0.8341,0,62.53,27.54,0.36,Increase Machinery Efficiency,Good
2023-01-01 07:01:00,SN-SITE-002,33.55,46.98,5.0,352.05,349.01,44,0.8531,0,70.13,26.39,0.6,Increase Machinery Efficiency,Good
2023-01-01 07:02:00,SN-SITE-003,29.13,47.22,3.21,345.07,368.92,49,0.8573,0,75.61,30.42,1.14,Increase Machinery Efficiency,Good
2023-01-01 07:03:00,SN-SITE-004,34.03,43.23,6.83,342.17,376.5,48,0.8262,0,62.33,23.83,0.25,Increase Machinery Efficiency,Good
2023-01-01 07:04:00,SN-SITE-005,32.32,42.48,16.92,353.64,366.11,39,0.8375,0,68.6,35.75,0.66,Increase Machinery Efficiency,Good
2023-01-01 07:05:00,SN-SITE-001,30.56,41.83,14.19,347.6,396.32,44,0.8545,0,65.37,28.21,0.53,Increase Machinery Efficiency,Good
2023-01-01 07:06:00,SN-SITE-002,32.05,42.95,3.86,359.84,382.89,48,0.8674,0,62.98,26.07,0.11,Increase Machinery Efficiency,Good
2023-01-01 07:07:00,SN-SITE-003,34.41,45.98,9.93,345.88,361.11,44,0.8605,0,73.54,28.69,0.06,Increase Machinery Efficiency,Good
2023-01-01 07:08:00,SN-SITE-004,33.08,47.92,17.02,356.18,416.0,46,0.9114,0,79.59,36.53,0.83,Increase Machinery Efficiency,Good
2023-01-01 07:09:00,SN-SITE-005,28.54,46.23,22.49,358.17,256.09,44,0.8949,0,0.0,18.33,0.43,Increase Machinery Efficiency,Good
2023-01-01 07:10:00,SN-SITE-001,33.31,46.63,17.81,347.54,409.81,47,0.854,0,91.05,37.14,0.42,Increase Machinery Efficiency,Good
2023-01-01 07:11:00,SN-SITE-002,32.16,41.88,13.56,349.45,377.47,42,0.8911,0,64.74,28.66,0.79,Increase Machinery Efficiency,Good
2023-01-01 07:12:00,SN-SITE-003,32.93,48.28,11.58,347.04,345.74,40,0.8695,0,72.49,29.16,0.85,Increase Machinery Efficiency,Good
2023-01-01 07:13:00,SN-SITE-004,30.68,46.71,2.05,347.93,362.44,48,0.8952,0,71.21,24.12,0.42,Increase Machinery Efficiency,Good
2023-01-01 07:14:00,SN-SITE-005,34.09,46.68,18.93,363.35,375.01,39,0.8713,1,74.37,49.8,0.48,Enhance Safety Measures,Good
2023-01-01 07:15:00,SN-SITE-001,34.05,45.57,26.0,382.97,431.28,46,0.8436,0,80.16,37.72,0.82,Increase Machinery Efficiency,Good
2023-01-01 07:16:00,SN-SITE-002,32.78,46.84,22.33,358.47,366.51,39,0.8231,0,67.31,33.35,0.22,Increase Machinery Efficiency,Good
2023-01-01 07:17:00,SN-SITE-003,32.57,45.87,6.32,350.85,385.11,48,0.885,0,63.76,24.39,1.14,Increase Machinery Efficiency,Good
2023-01-01 07:18:00,SN-SITE-004,34.24,45.41,12.45,366.38,362.84,42,0.9022,0,87.71,30.03,1.27,Increase Machinery Efficiency,Excellent
2023-01-01 07:19:00,SN-SITE-005,33.26,49.72,3.68,354.58,224.6,47,0.8366,0,0.0,11.17,0.24,Increase Machinery Efficiency,Average
2023-01-01 07:20:00,SN-SITE-001,32.13,44.47,11.47,370.88,375.78,44,0.8941,0,88.21,36.61,1.04,Increase Machinery Efficiency,Good
2023-01-01 07:21:00,SN-SITE-002,32.24,46.56,10.33,363.14,371.55,42,0.8702,0,65.09,31.84,0.53,Increase Machinery Efficiency,Good
2023-01-01 07:22:00,SN-SITE-003,33.21,43.7,12.6,372.32,380.99,44,0.8824,0,74.17,26.86,0.88,Increase Machinery Efficiency,Good
2023-01-01 07:23:00,SN-SITE-004,35.25,47.53,0.74,362.11,340.81,44,0.8978,0,74.89,29.09,0.95,Increase Machinery Efficiency,Good
2023-01-01 07:24:00,SN-SITE-005,31.77,44.56,42.46,358.17,435.94,47,0.8849,0,68.54,41.03,0.48,Increase Machinery Efficiency,Good
2023-01-01 07:25:00,SN-SITE-001,31.81,47.1,21.05,368.26,378.84,44,0.8996,0,74.56,37.41,0.49,Increase Machinery Efficiency,Good
2023-01-01 07:26:00,SN-SITE-002,33.66,46.38,30.64,365.17,416.77,39,0.8848,0,74.54,38.09,0.29,Increase Machinery Efficiency,Good
2023-01-01 07:27:00,SN-SITE-003,31.65,43.48,11.02,374.3,360.35,42,0.9082,0,77.81,31.14,0.53,Increase Machinery Efficiency,Good
2023-01-01 07:28:00,SN-SITE-004,31.04,53.46,15.98,373.75,234.49,41,0.8735,0,0.0,13.42,0.45,Increase Machinery Efficiency,Good
2023-01-01 07:29:00,SN-SITE-005,30.83,44.76,5.98,369.14,367.71,44,0.9039,0,71.37,26.61,0.52,Increase Machinery Efficiency,Good
2023-01-01 07:30:00,SN-SITE-001,34.58,47.79,9.71,378.08,346.17,42,0.9005,0,72.55,31.15,1.01,Increase Machinery Efficiency,Good
2023-01-01 07:31:00,SN-SITE-002,31.1,48.03,41.59,364.7,424.9,38,0.9148,0,70.0,35.44,0.87,Increase Machinery Efficiency,Good
2023-01-01 07:32:00,SN-SITE-003,32.03,42.53,28.49,386.29,398.56,39,0.919,0,55.89,34.72,0.68,Increase Machinery Efficiency,Good
2023-01-01 07:33:00,SN-SITE-004,30.13,47.12,8.43,365.32,202.12,42,0.8811,0,0.0,13.51,0.5,Increase Machinery Efficiency,Average
2023-01-01 07:34:00,SN-SITE-005,32.23,44.51,39.75,379.97,461.98,46,0.9276,0,75.89,41.7,0.68,Increase Machinery Efficiency,Good
2023-01-01 07:35:00,SN-SITE-001,31.72,43.85,14.04,370.99,220.78,45,0.8782,1,0.0,31.19,0.68,Enhance Safety Measures,Average
2023-01-01 07:36:00,SN-SITE-002,32.06,44.92,11.28,373.82,366.2,42,0.878,0,74.14,31.52,1.02,Increase Machinery Efficiency,Good
2023-01-01 07:37:00,SN-SITE-003,31.66,57.33,24.14,369.69,416.77,43,0.918,0,78.49,32.12,0.23,Increase Machinery Efficiency,Good
2023-01-01 07:38:00,SN-SITE-004,32.34,47.95,2.73,381.15,344.2,40,0.8998,0,83.59,30.68,0.58,Increase Machinery Efficiency,Good
2023-01-01 07:39:00,SN-SITE-005,32.0,44.34,17.0,380.94,387.77,44,0.8948,0,73.78,33.1,0.75,Increase Machinery Efficiency,Good
2023-01-01 07:40:00,SN-SITE-001,31.95,46.3,2.95,375.81,321.6,41,0.9449,0,76.31,28.72,0.84,Increase Machinery Efficiency,Excellent
2023-01-01 07:41:00,SN-SITE-002,31.2,49.0,6.9,379.3,335.9,38,0.9379,0,65.22,30.54,0.98,Increase Machinery Efficiency,Good
2023-01-01 07:42:00,SN-SITE-003,31.21,50.44,30.08,380.22,394.77,38,0.9189,0,67.47,40.14,0.93,Increase Machinery Efficiency,Good
2023-01-01 07:43:00,SN-SITE-004,33.49,47.73,17.11,389.38,220.0,38,0.912,0,0.0,18.95,0.04,Increase Machinery Efficiency,Good
2023-01-01 07:44:00,SN-SITE-005,32.0,45.13,5.81,397.83,338.2,39,0.9579,0,73.6,31.23,0.68,Increase Machinery Efficiency,Good
2023-01-01 07:45:00,SN-SITE-001,33.96,48.32,18.75,377.86,392.81,45,0.9261,0,69.11,26.7,0.41,Increase Machinery Efficiency,Good
2023-01-01 07:46:00,SN-SITE-002,31.53,43.85,12.25,379.34,360.83,38,0.9615,0,75.57,28.43,0.6,Increase Machinery Efficiency,Good
2023-01-01 07:47:00,SN-SITE-003,31.3,43.42,16.75,390.27,391.36,43,0.9023,0,77.26,34.53,0.68,Increase Machinery Efficiency,Good
2023-01-01 07:48:00,SN-SITE-004,33.72,51.46,2.86,380.93,344.4,44,0.9713,0,77.82,29.12,0.43,Increase Machinery Efficiency,Excellent
2023-01-01 07:49:00,SN-SITE-005,31.9,43.59,12.98,396.55,362.47,42,0.9249,2,67.72,55.14,0.24,Adjust Schedule,Average
2023-01-01 07:50:00,SN-SITE-001,31.66,47.73,10.19,388.6,352.97,38,0.9103,0,60.41,25.94,0.6,Increase Machinery Efficiency,Good
2023-01-01 07:51:00,SN-SITE-002,31.56,52.89,8.31,390.75,376.19,45,0.9271,0,70.75,29.08,0.25,Increase Machinery Efficiency,Good
2023-01-01 07:52:00,SN-SITE-003,34.16,49.63,15.19,393.02,384.77,42,0.9212,0,59.28,26.9,0.15,Increase Machinery Efficiency,Good
2023-01-01 07:53:00,SN-SITE-004,32.13,41.32,3.09,390.57,352.85,46,0.9851,0,73.93,26.42,0.6,Increase Machinery Efficiency,Excellent
2023-01-01 07:54:00,SN-SITE-005,33.01,49.37,6.61,386.81,354.01,47,0.8909,0,65.86,24.94,0.64,Increase Machinery Efficiency,Good
2023-01-01 07:55:00,SN-SITE-001,33.66,43.48,19.94,391.79,387.46,39,0.9499,0,48.44,32.28,0.53,Increase Machinery Efficiency,Good
2023-01-01 07:56:00,SN-SITE-002,32.65,44.6,17.75,400.47,364.62,42,0.9611,0,82.33,31.83,0.6,Increase Machinery Efficiency,Excellent
2023-01-01 07:57:00,SN-SITE-003,30.4,49.82,28.21,400.4,423.99,43,0.9346,0,79.21,35.92,0.91,Increase Machinery Efficiency,Good
2023-01-01 07:58:00,SN-SITE-004,32.54,50.37,20.64,387.14,263.0,45,0.9398,0,0.0,16.26,0.69,Increase Machinery Efficiency,Good
2023-01-01 07:59:00,SN-SITE-005,33.91,49.89,11.67,390.04,346.1,41,0.9643,0,73.6,29.08,0.51,Increase Machinery Efficiency,Good
2023-01-01 08:00:00,SN-SITE-001,33.25,54.52,5.54,415.4,371.86,47,0.972,0,84.21,25.59,0.3,Increase Machinery Efficiency,Excellent
2023-01-01 08:01:00,SN-SITE-002,32.27,51.34,10.09,393.38,402.07,44,1.0,0,76.02,33.95,0.31,Increase Machinery Efficiency,Excellent
2023-01-01 08:02:00,SN-SITE-003,31.14,49.6,16.61,395.15,363.81,40,0.955,0,64.11,28.1,0.34,Increase Machinery Efficiency,Good
2023-01-01 08:03:00,SN-SITE-004,33.26,47.26,8.04,412.88,360.74,43,0.9607,2,72.08,56.4,0.68,Adjust Schedule,Average
2023-01-01 08:04:00,SN-SITE-005,29.11,49.57,25.58,408.37,425.85,47,0.9603,0,81.1,36.35,0.74,Increase Machinery Efficiency,Good
2023-01-01 08:05:00,SN-SITE-001,33.48,53.7,7.34,393.21,365.53,46,0.9463,0,68.5,27.34,0.9,Increase Machinery Efficiency,Good
2023-01-01 08:06:00,SN-SITE-002,33.75,48.8,41.12,394.64,429.02,37,0.9841,0,75.58,43.48,0.67,Increase Machinery Efficiency,Good
2023-01-01 08:07:00,SN-SITE-003,30.51,46.8,16.38,395.04,357.42,40,0.977,1,67.24,42.19,0.23,Enhance Safety Measures,Good
2023-01-01 08:08:00,SN-SITE-004,31.95,43.81,13.17,405.05,362.02,37,0.9413,2,51.78,53.24,0.34,Adjust Schedule,Average
2023-01-01 08:09:00,SN-SITE-005,29.11,46.74,6.8,411.11,368.96,46,0.9932,0,84.99,30.71,0.83,Increase Machinery Efficiency,Excellent
2023-01-01 08:10:00,SN-SITE-001,31.67,51.39,15.52,399.74,393.48,47,0.9899,0,76.29,37.64,0.81,Increase Machinery Efficiency,Good
2023-01-01 08:11:00,SN-SITE-002,30.84,51.29,32.19,410.3,413.01,41,0.9728,0,75.15,36.28,0.79,Increase Machinery Efficiency,Good
2023-01-01 08:12:00,SN-SITE-003,29.74,50.16,10.16,443.39,369.26,47,0.9695,0,82.07,30.38,1.15,Increase Machinery Efficiency,Excellent
2023-01-01 08:13:00,SN-SITE-004,32.09,45.49,9.02,409.86,347.25,39,1.0,0,58.34,29.74,0.43,Increase Machinery Efficiency,Good
2023-01-01 08:14:00,SN-SITE-005,34.14,48.79,1.52,424.48,345.39,45,1.0,0,78.55,24.62,0.11,Increase Machinery Efficiency,Excellent
2023-01-01 08:15:00,SN-SITE-001,33.09,46.03,3.57,409.27,353.3,42,1.0,0,72.27,25.35,1.09,Increase Machinery Efficiency,Excellent
2023-01-01 08:16:00,SN-SITE-002,31.03,42.77,20.15,407.93,368.89,39,1.0,0,73.42,33.3,0.62,Increase Machinery Efficiency,Good
2023-01-01 08:17:00,SN-SITE-003,33.82,49.22,47.05,406.78,459.83,47,0.992,1,86.58,58.76,0.15,Increase Machinery Efficiency,Good
2023-01-01 08:18:00,SN-SITE-004,33.0,42.3,11.14,407.91,328.53,38,1.0,1,65.33,43.65,0.06,Enhance Safety Measures,Good
2023-01-01 08:19:00,SN-SITE-005,34.65,47.02,16.82,406.15,392.69,43,0.9763,0,66.19,34.58,0.46,Increase Machinery Efficiency,Good
